mu,phi
0.0,5.0
0.0,5.0
0.0,5.0
0.0,5.0
0.0,5.0
0.8817483547053269,4.7173964919739415
1.6062131735447138,4.741677617075552
2.004609479332378,4.555591951463041
0.6928401506818875,3.795212791864452
0.6928401506818875,3.795212791864452
0.6928401506818875,3.795212791864452
0.6928401506818875,3.795212791864452
0.6928401506818875,3.795212791864452
0.5177904828614317,3.715849838354504
0.5177904828614317,3.715849838354504
-0.3639558689786947,3.2697667050117643
-0.3639558689786947,3.2697667050117643
0.9114770781723877,3.26220494338723
0.9114770781723877,3.26220494338723
0.9114770781723877,3.26220494338723
0.9114770781723877,3.26220494338723
0.9114770781723877,3.26220494338723
2.1902318189155445,2.959950156741575
1.823360978428566,2.622935588532472
1.8907901595309085,2.418589807126473
1.8907901595309085,2.418589807126473
2.6336618113450143,2.102782295124839
2.532509671574366,2.0106158109916885
2.85523634855986,2.0106064491825233
2.85523634855986,2.0106064491825233
3.441651779039071,1.815449292521489
3.441651779039071,1.815449292521489
4.132621085130942,1.7718738419808944
4.864474537182004,1.5376938517027334
4.864474537182004,1.5376938517027334
4.864474537182004,1.5376938517027334
5.222508125987693,1.3612364181312793
5.222508125987693,1.3612364181312793
5.222508125987693,1.3612364181312793
4.869226181753949,1.2984095664594741
3.626621429826562,1.2515553180565684
4.944042118431554,1.1613897561809423
4.944042118431554,1.1613897561809423
4.674274691119486,1.141319106574393
4.674274691119486,1.141319106574393
4.674274691119486,1.141319106574393
4.674274691119486,1.141319106574393
5.849495839513666,1.0461653203640497
5.849495839513666,1.0461653203640497
5.849495839513666,1.0461653203640497
5.849495839513666,1.0461653203640497
4.7799812040042156,1.008222949977462
4.7799812040042156,1.008222949977462
5.379184327442945,0.9360858177470832
5.581817152229759,0.8750699154577052
5.581817152229759,0.8750699154577052
4.7495586424480845,0.8346342305556443
4.7495586424480845,0.8346342305556443
5.878061134308404,0.7121236007922851
5.878061134308404,0.7121236007922851
8.319980065988986,0.558051833633031
8.319980065988986,0.558051833633031
8.319980065988986,0.558051833633031
8.319980065988986,0.558051833633031
7.626615109407114,0.45681644781935565
6.738280042780071,0.40840919294233846
6.738280042780071,0.40840919294233846
6.738280042780071,0.40840919294233846
8.445098719550343,0.39705386665192943
8.067958703311495,0.3829712993700142
8.067958703311495,0.3829712993700142
8.067958703311495,0.3829712993700142
6.055787520400838,0.3473621896502138
6.055787520400838,0.3473621896502138
4.915514783079627,0.3336917370667269
4.89075861905157,0.30594578550519586
3.889907745154236,0.2575952594035375
3.889907745154236,0.2575952594035375
1.0958840637509244,0.22443039900889214
1.6947616408118913,0.19394851756497364
1.5673979185886124,0.157562955487429
-0.20735044597182894,0.1483443658276918
0.9103423135442834,0.1396259744046108
0.9103423135442834,0.1396259744046108
0.9103423135442834,0.1396259744046108
0.9135502691697328,0.13888993831342053
0.9135502691697328,0.13888993831342053
0.9135502691697328,0.13888993831342053
-0.20487115992231653,0.11962939925737835
-0.20487115992231653,0.11962939925737835
-0.20487115992231653,0.11962939925737835
-0.20487115992231653,0.11962939925737835
-0.20487115992231653,0.11962939925737835
-0.7533679748703133,0.1109383135574747
0.1956478209109539,0.10185601141719683
0.1956478209109539,0.10185601141719683
0.1956478209109539,0.10185601141719683
0.35942274343373415,0.10166273169594126
0.6676563142980885,0.08659812840234561
0.3248669818359396,0.08254715189916474
0.3248669818359396,0.08254715189916474
-0.05285943235019619,0.06641220866103112
2.29131441442811,0.06205910798765882
2.29131441442811,0.06205910798765882
2.29131441442811,0.06205910798765882
2.29131441442811,0.06205910798765882
2.29131441442811,0.06205910798765882
2.9295853329369925,0.05076843095480544
1.144694593075071,0.047528957018453735
