mu,phi
0.16309354296355935,5.0
0.5623188609485963,5.0
1.1494995384530715,5.0
1.2264996732031426,5.0
1.2349751365068746,4.841589201219246
1.3234103431833544,4.581615784799286
1.3234103431833544,3.860406828576816
1.4281502343479908,3.860406828576816
1.9437285175377794,3.860406828576816
1.9437285175377794,3.860406828576816
1.9437285175377794,3.860406828576816
1.9437285175377794,3.860406828576816
1.9437285175377794,3.860406828576816
2.365752569601338,3.6818271312459703
2.5503627132510625,3.6818271312459703
2.5503627132510625,3.6818271312459703
3.5728293033509058,3.3285796654148077
3.828602344844961,3.3285796654148077
3.828602344844961,2.5203647778008937
3.8956217040172203,2.5203647778008937
4.3468466287788585,2.4958066284099005
4.3468466287788585,2.4958066284099005
4.3468466287788585,2.3128256737749315
4.406739410092033,2.2766861551619826
5.38245401491619,2.157345100573006
6.402368612744229,1.9955528902673652
7.2698421462801335,1.9955528902673652
7.2698421462801335,1.7706578420831889
7.2698421462801335,1.7706578420831889
7.2698421462801335,1.6405610591087831
7.2698421462801335,1.3819055308889356
7.2698421462801335,1.3819055308889356
7.2698421462801335,1.3819055308889356
7.472359106160605,1.329982613789715
8.188704154707379,1.323857122456633
9.18385566708519,1.170289379329663
9.18385566708519,1.1412994191167254
9.18385566708519,1.1412994191167254
9.18385566708519,1.1412994191167254
9.216659499900562,1.0968958489539116
9.216659499900562,1.0968958489539116
9.292460851491219,0.8203592795901616
9.970165338085167,0.785284475885255
10.641191247936941,0.785284475885255
10.641191247936941,0.773290178088508
11.648075218828946,0.773290178088508
11.648075218828946,0.7601237565123637
11.648075218828946,0.7601237565123637
12.145689839961262,0.7601237565123637
12.728774358265857,0.7601237565123637
12.78593910105961,0.7601237565123637
12.78593910105961,0.7601237565123637
12.78593910105961,0.7418670743790338
13.23553548913436,0.7418670743790338
13.330475551144621,0.7418670743790338
13.734652738055537,0.7418670743790338
13.734652738055537,0.7310344951783987
13.734652738055537,0.7310344951783987
13.993389075412011,0.7310344951783987
