0.000000000000000000e+00
-2.364264297238812651e+04
-2.362702892094310664e+04
-2.361731075776247599e+04
-2.361107111284717030e+04
-2.360698121562616507e+04
-2.360424804942427727e+04
-2.360239253983036906e+04
-2.360111862380252569e+04
-2.360023777900026471e+04
-2.359962636380792173e+04
-2.359920128847906017e+04
-2.359890572486684687e+04
-2.359870036666308806e+04
-2.359855785591583117e+04
-2.359845909800774098e+04
-2.359839075869900989e+04
-2.359834353381792971e+04
-2.359831094101534109e+04
-2.359828847213388144e+04
-2.359827299785488503e+04
-2.359826234989103978e+04
-2.359825502833766222e+04
-2.359824999717724859e+04
-2.359824654173776798e+04
-2.359824416957261928e+04
-2.359824254168585321e+04
-2.359824142490595477e+04
-2.359824065896106185e+04
-2.359824013375119466e+04
-2.359823977367908810e+04
-2.359823952685894619e+04
-2.359823935769129457e+04
-2.359823924175780849e+04
-2.359823916231347175e+04
-2.359823910787750356e+04
-2.359823907057970791e+04
-2.359823904502571168e+04
-2.359823902751848800e+04
-2.359823901552459574e+04
-2.359823900730799505e+04
-2.359823900167923421e+04
-2.359823899782333319e+04
-2.359823899518193502e+04
-2.359823899337255352e+04
-2.359823899213311233e+04
-2.359823899128407356e+04
