0.000000000000000000e+00
-4.359302573196653975e+04
-4.178607333734155691e+04
-3.356711121349164023e+04
-2.995805682170356886e+04
-2.969705289844827348e+04
-2.969701228053950399e+04
-2.969690363999572583e+04
-2.969661185831404146e+04
-2.969582810367948696e+04
-2.969373952863726299e+04
-2.968831794045494826e+04
-2.967508367849924252e+04
-2.964583021241847746e+04
-2.958538337477274035e+04
-2.944298205674359269e+04
-2.892364258303879615e+04
-2.646172455780634118e+04
-2.518286250702399411e+04
-2.429871610858622080e+04
-2.362857627956360375e+04
